Protein,Total lipid (fat),"Carbohydrate, by difference",Ash,Starch,"Alcohol, ethyl",Water,Caffeine,Theobromine,"Fiber, total dietary","Calcium, Ca","Iron, Fe","Magnesium, Mg","Phosphorus, P","Potassium, K","Sodium, Na","Zinc, Zn","Copper, Cu","Fluoride, F","Manganese, Mn","Selenium, Se","Vitamin A, RAE","Carotene, beta","Carotene, alpha",Vitamin E (alpha-tocopherol),Vitamin D (D2 + D3),"Cryptoxanthin, beta",Lycopene,Lutein + zeaxanthin,"Tocopherol, beta","Tocopherol, gamma","Tocopherol, delta","Tocotrienol, alpha","Tocotrienol, beta","Tocotrienol, gamma","Tocotrienol, delta","Vitamin C, total ascorbic acid",Thiamin,Riboflavin,Niacin,Pantothenic acid,Vitamin B-6,"Folate, total",Vitamin B-12,"Choline, total",Vitamin K (phylloquinone),Betaine,Cholesterol,"Sugars, Total",cat_Baby Foods,cat_Baked Products,cat_Beef Products,cat_Beverages,cat_Breakfast Cereals,cat_Cereal Grains and Pasta,cat_Dairy and Egg Products,cat_Fast Foods,cat_Fats and Oils,cat_Finfish and Shellfish Products,cat_Fruits and Fruit Juices,"cat_Lamb, Veal, and Game Products",cat_Legumes and Legume Products,"cat_Meals, Entrees, and Side Dishes",cat_Nut and Seed Products,cat_Pork Products,cat_Poultry Products,cat_Restaurant Foods,cat_Sausages and Luncheon Meats,cat_Snacks,"cat_Soups, Sauces, and Gravies",cat_Spices and Herbs,cat_Sweets,cat_Vegetables and Vegetable Products
24.89,22.33,0.02,0.95,0.0,0.0,52.4,0.0,0.0,0.0,8.0,1.72,21.0,192.0,325.0,50.0,2.92,0.068,0.0,0.003,3.7,16.0,0.0,0.0,0.44,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.077,4.25,0.358,0.279,0.0,0.84,0.0,0.0,0.0,69.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.22,8.94,0.0,1.05,0.0,0.0,63.81,0.0,0.0,0.0,9.0,2.78,22.0,205.0,342.0,66.0,6.41,0.094,0.0,0.014,21.5,3.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.176,5.827,0.658,0.406,7.0,2.51,84.8,1.2,7.6,88.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.56,8.01,0.06,1.08,0.0,0.0,65.29,0.0,0.0,0.0,11.0,2.82,24.0,220.0,371.0,72.0,6.4,0.089,0.0,0.012,20.9,3.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.177,6.175,0.642,0.386,7.0,2.79,82.7,1.1,7.4,84.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.03,8.43,0.0,0.94,0.0,0.0,63.26,0.0,0.0,0.0,10.0,2.99,21.0,197.0,309.0,59.0,6.78,0.079,0.0,0.01,22.0,3.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.171,5.408,0.643,0.353,6.0,2.49,87.4,1.2,7.9,88.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.88,9.51,0.0,1.32,0.0,0.0,60.82,0.0,0.0,0.0,12.0,3.17,28.0,258.0,449.0,86.0,6.97,0.103,0.0,0.013,21.6,3.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.191,7.096,0.807,0.428,8.0,2.8,93.4,1.3,8.4,89.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.46,5.46,0.0,1.36,0.0,0.0,64.55,0.0,0.0,0.0,7.0,3.29,29.0,267.0,470.0,84.0,7.15,0.108,0.0,0.013,21.6,3.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.191,7.485,0.807,0.428,7.0,2.8,96.1,1.6,8.0,89.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.95,9.3,0.0,1.0,0.0,0.0,69.03,0.0,0.0,0.0,13.0,2.04,17.0,194.0,310.0,61.0,4.74,0.069,0.0,0.007,22.9,3.0,0.0,0.0,0.18,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.195,5.34,0.47,0.527,5.0,2.23,59.6,1.4,10.5,65.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.15,5.38,0.0,1.06,0.0,0.0,71.78,0.0,0.0,0.0,17.0,1.84,21.0,194.0,316.0,56.0,4.59,0.081,0.0,0.029,26.6,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.187,6.139,0.552,0.589,9.0,1.61,74.7,1.3,13.1,62.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.95,8.15,0.0,1.1,0.0,0.0,62.48,0.0,0.0,0.0,12.0,2.4,23.0,200.0,303.0,54.0,5.8,0.083,0.0,0.031,33.2,1.0,0.0,0.0,0.28,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.213,6.222,0.549,0.536,9.0,1.94,89.2,1.6,13.4,80.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.15,5.54,0.0,1.05,0.0,0.0,71.58,0.0,0.0,0.0,13.0,2.08,18.0,202.0,322.0,60.0,4.86,0.067,0.0,0.013,23.9,1.0,0.0,0.0,0.19,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.203,5.727,0.494,0.558,5.0,2.1,60.1,1.3,11.2,63.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.12,5.91,0.0,1.08,0.0,0.0,71.28,0.0,0.0,0.0,28.0,1.63,23.0,204.0,341.0,57.0,4.13,0.072,0.0,0.014,25.5,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.108,7.491,0.659,0.607,13.0,1.2,0.0,1.3,0.0,68.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.17,7.07,0.0,1.08,0.0,0.0,70.17,0.0,0.0,0.0,28.0,1.63,23.0,204.0,340.0,57.0,4.13,0.072,0.0,0.014,25.4,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.108,7.491,0.659,0.607,13.0,1.2,92.6,1.3,13.6,66.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.91,4.62,0.0,1.09,0.0,0.0,72.51,0.0,0.0,0.0,28.0,1.63,23.0,205.0,342.0,57.0,4.14,0.073,0.0,0.014,25.5,0.0,0.0,0.0,0.33,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.107,7.42,0.652,0.601,13.0,1.19,91.5,1.3,13.5,61.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.29,9.05,0.0,1.1,0.0,0.0,62.22,0.0,0.0,0.0,16.0,1.92,24.0,219.0,352.0,58.0,5.31,0.089,0.0,0.011,32.5,0.0,0.0,0.0,0.42,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.145,8.347,0.556,0.589,9.0,1.77,107.8,1.5,14.2,88.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.26,3.32,0.0,1.0,0.0,0.0,74.12,0.0,0.0,0.0,18.0,1.86,23.0,204.0,339.0,77.0,5.68,0.094,0.0,0.012,27.6,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.146,4.908,0.654,0.556,13.0,1.77,93.0,1.1,13.7,66.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.45,3.61,0.0,1.0,0.0,0.0,74.26,0.0,0.0,0.0,18.0,1.83,22.0,200.0,333.0,76.0,5.57,0.092,0.0,0.012,27.1,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.14,4.731,0.63,0.536,13.0,1.71,89.6,1.1,13.2,66.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.6,6.35,0.0,1.02,0.0,0.0,59.29,0.0,0.0,0.0,17.0,2.89,23.0,215.0,281.0,57.0,8.43,0.113,0.0,0.012,39.4,0.0,0.0,0.0,0.43,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.213,5.007,0.682,0.321,12.0,2.33,131.8,1.5,17.3,103.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.18,5.21,0.0,1.05,0.0,0.0,61.39,0.0,0.0,0.0,17.0,2.81,22.0,209.0,273.0,55.0,8.19,0.109,0.0,0.012,38.3,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.204,4.801,0.654,0.308,11.0,2.24,126.4,1.5,16.6,98.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.71,4.05,1.99,0.6,0.0,0.0,81.65,0.0,0.0,0.0,81.0,0.66,15.0,66.0,42.0,68.0,1.71,0.0,0.0,0.103,11.8,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.025,0.461,0.097,0.0,3.0,0.72,0.0,0.0,0.0,157.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.26,5.63,0.0,1.06,0.0,0.0,72.41,0.0,0.0,0.0,23.0,1.54,22.0,198.0,333.0,54.0,3.85,0.072,0.0,0.012,25.9,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.107,6.585,0.629,0.595,13.0,1.04,88.8,1.2,13.1,61.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.34,9.73,0.0,1.06,0.0,0.0,63.79,0.0,0.0,0.0,15.0,1.77,22.0,202.0,324.0,54.0,4.9,0.082,0.0,0.01,29.9,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.135,7.77,0.517,0.548,9.0,1.64,100.3,1.4,13.2,80.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.17,7.06,0.0,1.02,0.0,0.0,71.33,0.0,0.0,0.0,27.0,1.54,22.0,193.0,323.0,54.0,3.92,0.069,0.0,0.013,24.1,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.104,7.17,0.63,0.581,13.0,1.15,88.4,1.2,13.0,64.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.17,6.95,0.0,1.09,0.0,0.0,65.55,0.0,0.0,0.0,20.0,1.68,24.0,222.0,359.0,58.0,5.0,0.074,0.0,0.01,34.1,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.144,7.939,0.535,0.6,9.0,1.3,103.5,1.3,13.6,76.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.89,7.4,0.0,1.1,0.0,0.0,64.79,0.0,0.0,0.0,18.0,1.74,23.0,217.0,350.0,57.0,5.09,0.081,0.0,0.01,31.9,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.141,7.981,0.549,0.599,9.0,1.6,106.2,1.3,14.0,78.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.96,6.48,0.0,1.13,0.0,0.0,65.51,0.0,0.0,0.0,20.0,1.71,24.0,226.0,365.0,59.0,5.09,0.076,0.0,0.01,34.7,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.148,8.171,0.551,0.618,9.0,1.34,106.5,1.3,14.0,76.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.57,5.47,0.0,1.02,0.0,0.0,72.08,0.0,0.0,0.0,24.0,1.57,23.0,202.0,340.0,55.0,3.94,0.073,0.0,0.013,26.4,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.108,6.683,0.638,0.604,13.0,1.06,90.1,1.2,13.3,62.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.43,5.0,0.0,0.99,0.0,0.0,72.84,0.0,0.0,0.0,21.0,1.54,22.0,202.0,341.0,53.0,3.83,0.073,0.0,0.011,29.5,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.115,6.227,0.63,0.605,13.0,0.91,89.5,1.2,13.2,60.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.6,9.5,72.0,3.1,0.0,0.0,2.8,0.0,0.0,14.2,11.0,2.28,151.0,264.0,241.0,629.0,3.83,0.545,0.0,0.0,8.6,12.0,108.0,70.0,0.5,0.0,0.0,0.0,1762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.11,2.07,0.0,0.17,17.0,0.0,16.5,1.5,0.0,0.0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.46,6.53,74.64,0.77,0.0,0.0,17.59,0.0,0.0,3.3,430.0,0.56,9.0,18.0,100.0,8.0,0.19,0.114,0.1,0.082,1.2,0.0,0.0,0.0,0.41,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.8,0.015,0.025,0.1,0.043,0.026,2.0,0.0,7.5,2.6,0.0,0.0,39.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.29,13.12,47.24,3.0,0.0,0.0,12.9,0.0,0.0,2.5,965.0,0.0,255.0,455.0,0.0,462.0,9.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.4,2.727,3.091,36.364,18.182,3.636,727.0,10.91,0.0,0.0,0.0,4.0,32.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18.49,13.18,57.27,3.07,0.0,0.0,7.99,0.0,0.0,2.8,953.0,14.67,255.0,455.0,0.0,418.0,9.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.3,2.727,3.091,36.364,18.182,3.636,727.0,10.91,0.0,0.0,0.0,3.0,33.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.72,14.19,51.68,3.0,0.0,0.0,22.9,0.0,0.0,5.2,1209.0,2.21,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,0.0,0.0,0.0,0.0,0.909,182.0,2.73,0.0,0.0,0.0,2.0,27.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.94,32.35,56.82,3.38,0.0,0.0,4.51,0.0,0.0,8.8,59.0,2.12,65.0,145.0,925.0,35.0,0.53,0.412,0.0,1.349,2.1,1184.0,14205.0,0.0,9.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.161,2.088,1.551,0.535,37.0,0.0,36.6,24.5,0.0,0.0,8.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.95,21.11,67.26,1.63,0.0,0.0,2.04,0.0,0.0,8.8,20.0,1.74,76.0,222.0,232.0,423.0,1.65,0.227,0.0,1.31,12.2,3.0,29.0,19.0,7.04,0.0,0.0,0.0,441.0,0.24,1.43,0.11,0.35,0.0,0.32,0.0,0.0,0.14,0.02,2.1,0.9,0.2,25.0,0.0,14.8,2.4,39.1,0.0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.5,34.02,55.16,2.98,43.31,0.0,0.34,0.0,0.0,10.0,20.0,1.85,94.0,251.0,240.0,764.0,2.16,0.188,0.0,0.771,4.1,22.0,58.0,5.0,2.62,0.0,93.0,0.0,1112.0,0.42,28.08,7.26,0.28,0.01,0.46,1.04,0.1,0.032,0.046,1.432,0.18,0.282,15.0,0.0,13.9,3.5,0.3,0.0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,12.5,50.5,3.0,0.0,0.0,9.0,3.0,28.0,12.5,625.0,10.13,175.0,375.0,188.0,238.0,6.56,0.977,4.3,1.322,3.9,652.0,10.0,0.0,16.88,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1.875,2.125,25.0,12.5,2.5,500.0,7.5,1.7,10.4,0.0,6.0,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.75,12.19,52.49,5.19,10.5,0.0,9.38,7.0,67.0,4.3,886.0,14.2,329.0,785.0,412.0,386.0,9.72,1.41,1.7,2.59,62.5,374.0,2.0,0.0,8.4,3.1,0.0,0.0,28.0,0.02,1.2,0.42,0.66,0.0,0.0,0.0,68.0,0.12,3.0,37.1,15.9,2.4,1057.0,6.4,41.5,40.8,1.7,0.0,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.68,22.15,65.49,1.63,0.0,0.0,2.04,0.0,0.0,7.8,42.0,1.55,67.0,215.0,257.0,467.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.187,0.018,2.399,0.0,0.289,18.0,0.0,0.0,0.0,0.0,0.0,8.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.08,22.22,64.7,2.5,0.0,0.0,2.5,0.0,0.0,8.1,41.0,1.41,61.0,245.0,238.0,705.0,1.34,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.169,0.12,1.975,0.0,0.269,0.0,0.0,0.0,0.0,0.0,0.0,7.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.2,3.1,71.04,2.66,0.0,0.0,15.0,0.0,0.0,1.7,23.0,3.92,21.0,79.0,88.0,252.0,0.94,0.126,0.0,0.0,17.2,0.0,0.0,0.0,0.54,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.29,4.27,0.0,0.02,24.0,0.0,17.7,2.7,0.0,0.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.13,29.81,57.97,3.56,0.0,0.0,4.54,0.0,0.0,10.9,79.0,1.64,86.0,198.0,1266.0,246.0,1.15,0.433,0.0,1.205,3.2,97.0,1138.0,1.0,8.16,0.0,41.0,0.0,0.0,0.01,6.6,0.24,0.01,0.0,0.0,0.0,12.1,0.227,0.131,1.768,1.721,0.53,87.0,0.0,27.5,44.5,0.0,0.0,9.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30.0,14.0,45.0,4.0,0.0,0.0,7.0,11.0,99.0,2.0,200.0,3.6,80.0,300.0,250.0,444.0,7.5,0.774,0.0,0.846,3.9,1050.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.75,1.7,20.0,5.0,2.0,160.0,4.2,73.0,1.6,0.0,8.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16.67,7.69,63.42,2.99,0.01,0.0,9.23,3.0,31.0,7.7,103.0,1.62,321.0,255.0,429.0,321.0,1.4,0.382,0.2,0.562,11.3,17.0,5.0,0.0,0.81,0.2,1.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.135,0.151,0.68,0.503,0.095,39.0,0.16,48.4,3.6,0.0,6.0,42.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18.57,15.71,53.26,3.11,0.27,0.0,9.34,0.0,0.0,11.4,0.0,3.39,107.0,271.0,415.0,293.0,1.6,0.506,0.3,0.779,9.1,2.0,1.0,0.0,7.14,0.0,1.0,0.0,38.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.289,1.158,0.389,0.063,45.0,0.0,46.7,2.7,0.0,0.0,17.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.67,6.67,75.47,1.33,0.0,0.0,9.86,0.0,0.0,4.6,333.0,6.0,69.0,167.0,238.0,367.0,1.42,0.173,0.3,1.547,16.0,236.0,3.0,2.0,2.25,0.1,1.0,0.0,58.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.5,0.567,6.667,0.628,0.667,75.0,0.08,47.3,6.9,0.0,36.0,31.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.32,23.3,60.43,4.64,0.0,0.0,6.31,0.0,0.0,4.7,52.0,1.55,53.0,130.0,838.0,412.0,0.5,0.232,0.0,0.275,1.0,9.0,102.0,0.0,4.84,0.0,0.0,7248.0,0.0,0.0,6.37,0.23,0.01,0.0,0.0,0.0,4.9,0.133,0.059,2.767,0.474,0.545,16.0,0.0,31.5,17.5,0.1,0.0,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15.0,15.0,62.78,4.48,0.0,0.0,2.74,0.0,0.0,10.0,0.0,2.7,97.0,333.0,545.0,400.0,2.86,0.678,0.1,3.137,18.9,1.0,8.0,4.0,2.3,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486,0.163,2.403,0.979,0.536,81.0,0.0,25.5,9.8,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,7.5,86.9,1.87,0.0,0.0,3.73,0.0,0.0,0.2,500.0,0.19,23.0,190.0,338.0,75.0,0.86,0.021,0.0,0.021,6.0,1.0,0.0,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.079,0.343,0.173,0.62,0.069,10.0,0.76,57.8,13.5,0.0,3.0,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14.71,5.88,65.44,2.65,0.0,0.0,11.0,0.0,0.0,7.4,368.0,6.62,147.0,294.0,412.0,195.0,4.41,0.441,0.0,2.146,20.6,1.0,12.0,0.0,0.24,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.2,0.551,0.375,4.412,2.206,0.588,118.0,1.32,46.2,36.8,0.0,0.0,31.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.17,8.33,79.17,2.1,0.0,0.0,6.23,5.0,57.0,4.2,333.0,1.5,71.0,152.0,224.0,313.0,1.23,0.307,0.0,1.389,10.1,3.0,32.0,1.0,2.23,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.189,0.076,1.064,0.506,0.122,17.0,0.03,24.4,2.8,0.0,0.0,29.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9.14,22.86,61.14,2.76,0.0,0.0,3.7,0.0,0.0,2.9,57.0,1.44,102.0,272.0,390.0,414.0,1.77,0.339,0.0,1.157,10.0,142.0,0.0,0.0,6.89,0.0,0.0,0.0,9.0,0.1,1.94,0.09,0.17,0.0,0.0,0.0,0.3,0.357,0.528,3.413,0.644,0.32,55.0,0.25,49.1,11.7,2.8,0.0,33.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.71,11.43,74.29,1.43,0.0,0.0,7.18,0.0,0.0,4.4,286.0,1.03,62.0,191.0,168.0,271.0,1.58,0.173,0.0,1.297,12.3,475.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.02,2.41,0.1,0.54,0.0,0.0,0.0,0.0,0.905,0.542,7.302,0.499,0.708,126.0,0.01,19.6,6.9,0.0,0.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13.16,10.53,58.84,1.97,0.0,0.0,15.52,0.0,0.0,7.9,105.0,1.89,91.0,343.0,446.0,447.0,2.64,0.244,11.5,1.963,19.8,27.0,6.0,0.0,0.29,0.1,0.0,0.0,104.0,0.02,0.07,0.0,0.62,0.0,0.0,0.0,0.6,0.283,0.285,0.858,1.104,0.116,28.0,0.51,39.8,1.6,0.2,0.0,26.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.3,24.74,65.34,2.36,49.0,0.0,2.27,0.0,0.0,2.7,26.0,0.85,40.0,127.0,330.0,544.0,0.91,0.141,0.0,0.761,8.4,0.0,0.0,0.0,9.08,0.0,0.0,0.0,0.0,2.19,4.11,0.0,0.27,0.39,0.21,0.05,0.7,0.132,0.085,2.558,0.603,0.252,16.0,0.0,32.9,7.3,0.0,0.0,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
